Date (dd/mm/yyyy),09/12/2025,,,,,,,,,
Dealer (Company),Great Floors - Lacey,,,,,,,,,
Designer Name (First/Last),Brandon Riem,,,,,,,,,
PO:/Design Name (First/Last),Anderson PO25-391065 (GUEST CLOSETS V5),,,,,,,,,
Shipping Address,"7800 Martin Way E, Lacey, WA, US, 98516",,,,,,,,,
Phone,360 438 3900,,,,,,,,,
Tax ID,82-0524095,,,,,,,,,
Power Tail Gate,NO,,,,,,,,,
Phone Appointment,YES,,,,,,,,,
Order ID,1656,,,,,,,,,
# of Core Parts,59,,,,,,,,,
# of Dovetails,0,,,,,,,,,
# of Assembled Drawers,0,,,,,,,,,
# of 5-Piece and GD,0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Manuf code,Color,Quantity,Height,Width(R),Length(L),Thickness,Left,Right,Top,Bottom
34MDRWB1,TFL1W,2,231,371,340,19,,,,
34MDRWB1,TFL1W,2,135,371,340,19,,,,
34MDRWB1,TFL1W,6,231,728.2,340,19,,,,
DRWEURO,TFL2F,6,285,754.2,,19,1,1,1,1
DRWEURO,TFL2F,2,189,397,,19,1,1,1,1
DRWEURO,TFL2F,2,285,397,,19,1,1,1,1
34SHFA,TFL2F,6,738.2,355.6,,19,1,1,1,1
34SHFF,TFL2F,6,738.2,355.6,,19,1,1,0,0
34SHFA,TFL2F,3,381,355.6,,19,1,1,1,1
34SHFF,TFL2F,4,806.5,355.6,,19,1,1,0,0
34SHFF,TFL2F,3,381,355.6,,19,1,1,0,0
34SHFF,TFL2F,3,304.8,355.6,,19,1,1,0,0
TK,TFL2F,1,381,96.5,,19,0,0,0,0
TK,TFL2F,1,304.8,96.5,,19,0,0,0,0
FILL,TFL2F,2,2132,76.2,,19,0,0,1,1
TK,TFL2F,1,806.5,96.5,,19,0,0,0,0
TK,TFL2F,2,738.2,96.5,,19,0,0,0,0
34PNLF,TFL2F,7,2132,355.6,,19,1,1,1,1
H.547.52.526,Synergy Elite Shoe Fence Black ,1,,,,,,,,
H.801.43.340.CTS, Round Rod Black- Cut to size,2,,,796.9,,,,,
H.803.64.410, Round Rod Holder Black,6,,,,,,,,
H.801.43.340.CTS, Round Rod Black- Cut to size,1,,,295.3,,,,,
M-105-DS10350H,"Undermount Softclose Slides 14""",10,,,,,,,,
R-5282G,Corner Bracket / Steel,7,,,,,,,,
M-R20-1564,Flat Screw #8 x 5/8   #2 Drive,68,,,,,,,,
M-R20-1765,Flat Screw #8 x 1-1/4  #2 Drive,14,,,,,,,,
R-B1655BRN,Corner Bracket / Brown,7,,,,,,,,
M-R20-3950,8/32 Standard Screw Break-away  - Imperial,20,,,,,,,,
M-R20-3102,Drawer Front Screw Recex #8 x 1-1/4,30,,,,,,,,
M-06-7000,System screw Pozi (euro),30,,,,,,,,
M-03-2415,Adjustable Shelf Pins,48,,,,,,,,
H.263.24.972,System 1 Bolt Double - Approx Qty,93,,,,,,,,
M-R20-1779,Flat Screw #8 x 2-1/2  #2 Drive,24,,,,,,,,
H.263.20.985,System Bolt Single - Approx. Qty,93,,,,,,,,
H.263.50.105,Fixed Shelf Cams Brown,95,,,,,,,,
